Date,Open,High,Low,Close,Adj Close,Volume
2023-07-30,18.81999969482422,20.239999771118164,18.079999923706055,18.200000762939453,18.200000762939453,466051500
2023-08-06,18.25,18.389999389648438,14.90999984741211,15.40999984741211,15.40999984741211,532672000
2023-08-13,15.199999809265137,15.869999885559082,13.680000305175781,14.399999618530273,14.399999618530273,293040100
2023-08-20,14.420000076293945,15.710000038146973,13.875,14.529999732971191,14.529999732971191,298091500
2023-08-27,14.6899995803833,16.350000381469727,14.5,15.180000305175781,15.180000305175781,295477000
2023-09-03,15.079999923706055,15.619999885559082,14.289999961853027,15.130000114440918,15.130000114440918,158217300
2023-09-10,15.40999984741211,16.149999618530273,15.170000076293945,15.329999923706055,15.329999923706055,223881400
2023-09-17,15.180000305175781,15.630000114440918,13.680000305175781,14.130000114440918,14.130000114440918,233395400
2023-09-24,14.0,16.809999465942383,13.819999694824219,16.0,16.0,284261100
2023-10-01,16.030000686645508,16.69499969482422,14.819999694824219,16.610000610351562,16.610000610351562,260567700
2023-10-08,16.25,18.440000534057617,16.219999313354492,17.360000610351562,17.360000610351562,374360800
2023-10-15,17.209999084472656,18.219999313354492,15.8100004196167,16.110000610351562,16.110000610351562,253638400
2023-10-22,15.899999618530273,16.93000030517578,14.960000038146973,15.069999694824219,15.069999694824219,231772900
2023-10-29,15.270000457763672,19.07900047302246,14.479999542236328,18.889999389648438,18.889999389648438,420947200
2023-11-05,18.989999771118164,19.719999313354492,17.93000030517578,19.670000076293945,19.670000076293945,323507000
2023-11-12,19.59000015258789,20.579999923706055,19.290000915527344,20.489999771118164,20.489999771118164,353081700
2023-11-19,20.649999618530273,21.850000381469727,18.93000030517578,19.200000762939453,19.200000762939453,305039700
2023-11-26,19.1299991607666,20.309999465942383,18.6200008392334,20.270000457763672,20.270000457763672,292598000
2023-12-03,19.75,19.899999618530273,17.049999237060547,17.770000457763672,17.770000457763672,369379900
2023-12-10,17.969999313354492,19.149999618530273,17.219999313354492,18.200000762939453,18.200000762939453,310311300
2023-12-17,18.209999084472656,18.575000762939453,17.190000534057617,17.40999984741211,17.40999984741211,226493900
2023-12-24,17.440000534057617,17.90999984741211,17.100000381469727,17.170000076293945,17.170000076293945,142464100
2023-12-31,16.950000762939453,16.950000762939453,15.663999557495117,15.979999542236328,15.979999542236328,186058400
2024-01-07,16.219999313354492,17.059999465942383,16.139999389648438,16.760000228881836,16.760000228881836,199552700
2024-01-14,16.59000015258789,16.809999465942383,16.049999237060547,16.780000686645508,16.780000686645508,139270500
2024-01-21,17.459999084472656,18.350000381469727,16.309999465942383,16.350000381469727,16.350000381469727,239280100
2024-01-28,16.450000762939453,17.239999771118164,16.030000686645508,17.020000457763672,17.020000457763672,213396800
2024-02-04,17.559999465942383,25.110000610351562,16.479999542236328,24.3799991607666,24.3799991607666,1204844400
2024-02-11,23.90999984741211,25.524999618530273,23.309999465942383,24.440000534057617,24.440000534057617,443450600
2024-02-18,23.84000015258789,24.06999969482422,22.290000915527344,22.969999313354492,22.969999313354492,267084800
2024-02-25,23.030000686645508,25.690000534057617,22.940000534057617,24.93000030517578,24.93000030517578,284624700
2024-03-03,24.399999618530273,27.5,23.43000030517578,26.040000915527344,26.040000915527344,522737800
2024-03-10,25.889999389648438,26.829999923706055,23.420000076293945,23.489999771118164,23.489999771118164,306230200
2024-03-17,23.770000457763672,25.329999923706055,22.920000076293945,24.18000030517578,24.18000030517578,190057900
2024-03-24,24.1200008392334,25.479999542236328,22.940000534057617,23.010000228881836,23.010000228881836,181474700
2024-03-31,22.979999542236328,24.100000381469727,21.719999313354492,22.959999084472656,22.959999084472656,214689100
2024-04-07,23.079999923706055,23.200000762939453,22.010000228881836,22.670000076293945,22.670000076293945,144138300
2024-04-14,22.790000915527344,23.1299991607666,20.329999923706055,20.469999313354492,20.469999313354492,176031900
2024-04-21,20.719999313354492,22.670000076293945,20.360000610351562,22.520000457763672,22.520000457763672,161972100
2024-04-28,22.75,23.639999389648438,21.6299991607666,23.329999923706055,23.329999923706055,181655200
2024-05-05,24.3700008392334,25.354999542236328,20.5,20.600000381469727,20.600000381469727,518528400
2024-05-12,20.600000381469727,22.16900062561035,20.600000381469727,21.760000228881836,21.760000228881836,192292200
2024-05-19,21.770000457763672,21.770000457763672,20.6299991607666,21.010000228881836,21.010000228881836,147383200
2024-05-26,21.059999465942383,22.200000762939453,20.639999389648438,21.68000030517578,21.68000030517578,143107600
2024-06-02,21.700000762939453,23.950000762939453,21.0049991607666,23.309999465942383,23.309999465942383,213225800
2024-06-09,22.75,24.329999923706055,22.65999984741211,23.56999969482422,23.56999969482422,153307300
2024-06-16,23.469999313354492,26.56999969482422,23.450000762939453,23.84000015258789,23.84000015258789,245276700
2024-06-23,23.440000534057617,25.56999969482422,23.299999237060547,25.329999923706055,25.329999923706055,167235300
2024-06-30,25.479999542236328,27.25,25.142000198364258,27.229999542236328,27.229999542236328,130453600
2024-07-07,27.93000030517578,28.59000015258789,26.84000015258789,28.06999969482422,28.06999969482422,248215700
2024-07-14,28.420000076293945,29.829999923706055,27.469999313354492,28.579999923706055,28.579999923706055,279787700
2024-07-21,28.93000030517578,29.190000534057617,25.420000076293945,27.18000030517578,27.18000030517578,191083000
2024-07-28,27.559999465942383,27.799999237060547,23.75,24.739999771118164,24.739999771118164,174252500
2024-08-04,21.739999771118164,30.360000610351562,21.229999542236328,30.010000228881836,30.010000228881836,448645600
2024-08-11,30.219999313354492,32.75,29.270000457763672,32.08000183105469,32.08000183105469,283348300
2024-08-18,32.41999816894531,33.125,31.621999740600586,31.780000686645508,31.780000686645508,208927600
2024-08-25,31.43000030517578,31.81999969482422,29.75,31.479999542236328,31.479999542236328,174907300
2024-09-01,31.350000381469727,31.589000701904297,29.309999465942383,30.329999923706055,30.329999923706055,142910200
2024-09-08,32.70000076293945,36.0099983215332,32.470001220703125,35.59000015258789,35.59000015258789,404724800
2024-09-15,35.779998779296875,37.349998474121094,35.560001373291016,37.20000076293945,37.20000076293945,715681400
2024-09-22,36.86000061035156,38.189998626708984,36.382999420166016,37.099998474121094,37.099998474121094,253956900
2024-09-26,37.2599983215332,37.43989944458008,36.599998474121094,37.099998474121094,37.099998474121094,48367430
